dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18941540281747093,41910,32976.642231990234,1.2708995568791908,0.6381293247434979,26744,1685.111111111111,58040,41960,0,1,1.0,simulated,2345028836,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1683, 1683, 1672, 1693, 1683, 1693, 1693, 1683, 1683, 26744]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58040]",0.0029913750040577725
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,5,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11800886416895565,54422,52119.122949772594,1.0441848772560256,0.6146595126970711,33451,1747.5833333333333,195513,54487,0,1,1.0,simulated,2946908255,"[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 3.0, 4.0, 0.0]","[1764, 1749, 1749, 1749, 1749, 1749, 1749, 1749, 1718, 1764, 1733, 1749, 33451]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195513]",0.004836124993744306
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,5,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16135038317116968,82985,68402.66141806709,1.213183789630754,0.6425378080375972,53321,2472.0,166950,83050,0,1,1.0,simulated,774021883,"[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 3.0, 4.0, 0.0]","[2485, 2473, 2473, 2473, 2473, 2473, 2473, 2473, 2449, 2485, 2461, 2473, 53321]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166950]",0.009555416007060558
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,5,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09045081314216377,158128,152792.03568165077,1.0349230527268252,0.6289019022563999,99447,3451.823529411765,841782,158218,0,1,1.0,simulated,4072202214,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 3.0, 4.0, 3.0, 2.0, 0.0]","[3470, 3470, 3470, 3470, 3429, 3470, 3429, 3470, 3470, 3449, 3429, 3470, 3470, 3429, 3449, 3429, 3408, 99447]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841782]",0.03461466699081939
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,5,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12184476554344348,229477,199711.916226929,1.1490400990357004,0.6489626411361488,148922,4738.529411764706,770433,229567,0,1,1.0,simulated,2666414201,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 3.0, 4.0, 3.0, 2.0, 0.0]","[4753, 4753, 4753, 4753, 4720, 4753, 4720, 4753, 4753, 4737, 4720, 4753, 4753, 4720, 4737, 4720, 4704, 148922]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770433]",0.05838766699889675
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,5,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0746912279984199,316977,308517.9841897023,1.027418225982886,0.6366455610343968,201802,5484.523809523809,2182913,317087,0,1,1.0,simulated,18155735,"[5.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2.0, 0.0]","[5524, 5474, 5474, 5524, 5499, 5524, 5499, 5499, 5474, 5474, 5448, 5474, 5448, 5474, 5499, 5499, 5474, 5499, 5448, 5499, 5448, 201802]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2182913]",0.09748858300736174
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,5,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09987688824710625,449358,402280.4279028685,1.1170267525630118,0.6527445822707062,293316,7430.571428571428,2050532,449468,0,1,1.0,simulated,1509689329,"[5.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2.0, 0.0]","[7462, 7422, 7422, 7462, 7442, 7462, 7442, 7442, 7422, 7422, 7402, 7422, 7402, 7422, 7442, 7442, 7422, 7442, 7402, 7442, 7402, 293316]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2050532]",0.18206162500428036
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,5,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05670556136810506,932402,912124.0448846335,1.0222315760987655,0.644727274287271,601145,10685.709677419354,9067438,932562,0,1,1.0,simulated,1486878331,"[5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2.0, 2.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 2.0, 4.0, 4.0, 3.0, 3.0, 0.0]","[10723, 10689, 10689, 10723, 10723, 10655, 10723, 10723, 10689, 10655, 10689, 10655, 10723, 10655, 10689, 10655, 10723, 10621, 10621, 10689, 10723, 10723, 10689, 10689, 10723, 10689, 10621, 10689, 10689, 10655, 10655, 601145]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067438]",0.4913758339971537
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,5,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07505727267422937,1285345,1186263.2629214055,1.0835242396654738,0.6560728831558842,843280,14260.161290322581,8714495,1285505,0,1,1.0,simulated,1873896086,"[5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2.0, 2.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 2.0, 4.0, 4.0, 3.0, 3.0, 0.0]","[14289, 14263, 14263, 14289, 14289, 14236, 14289, 14289, 14263, 14236, 14263, 14236, 14289, 14236, 14263, 14236, 14289, 14210, 14210, 14263, 14289, 14289, 14263, 14263, 14289, 14263, 14210, 14263, 14263, 14236, 14236, 843280]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714495]",1.0523416659998475
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,6,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13645198688875004,26198,25059.44785667459,1.0454340474633466,0.6032139858004428,15803,1155.0,73752,26248,0,1,1.0,simulated,3445155921,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[1161, 1161, 1173, 1148, 1173, 1161, 1148, 1148, 1122, 15803]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73752]",0.002046458001132123
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,6,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18929983063229433,41845,32976.642231990234,1.2689284647485026,0.6386665073485482,26725,1680.0,58105,41895,0,1,1.0,simulated,1100250951,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[1685, 1685, 1695, 1674, 1695, 1685, 1674, 1674, 1653, 26725]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58105]",0.0030707089899806306
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,6,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10709521739481032,48664,47353.36579619098,1.0276777412074571,0.6162049975341115,29987,2075.222222222222,201286,48714,0,1,1.0,simulated,3809409041,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[2083, 2083, 2099, 2066, 2099, 2083, 2066, 2066, 2032, 29987]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201286]",0.004437209005118348
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,6,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1477075563302705,74657,61975.520735617014,1.2046207779113505,0.6483384009536949,48403,2917.1111111111113,175293,74707,0,1,1.0,simulated,2481490353,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[2923, 2923, 2936, 2910, 2936, 2923, 2910, 2910, 2883, 48403]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175293]",0.00808837499062065
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,6,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07300042124880182,124832,123603.82576037137,1.0099363772284011,0.6308558702896693,78751,5120.111111111111,875118,124882,0,1,1.0,simulated,2863965979,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[5131, 5131, 5157, 5106, 5157, 5131, 5106, 5106, 5056, 78751]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875118]",0.017431708009098656
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,6,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09959911549786407,182844,160643.27736779582,1.1381988900872286,0.6580965194373346,120329,6946.111111111111,817106,182894,0,1,1.0,simulated,3580848340,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[6955, 6955, 6975, 6935, 6975, 6955, 6935, 6935, 6895, 120329]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817106]",0.035386125004151836
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,6,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05616944046938453,233201,232606.34472215077,1.0025564877800712,0.637998979421186,148782,9379.888888888889,2266749,233251,0,1,1.0,simulated,2513205522,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[9395, 9395, 9428, 9361, 9428, 9395, 9361, 9361, 9295, 148782]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266749]",0.04537420799897518
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,6,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0760550520756404,333606,301113.0238807741,1.1079095673128092,0.662245283358213,220929,12519.666666666666,2166344,333656,0,1,1.0,simulated,2931309609,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[12531, 12531, 12558, 12505, 12558, 12531, 12505, 12505, 12453, 220929]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166344]",0.09449754199886229
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,6,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740025623509301,601396,603968.343962668,0.9957409291589843,0.6460551782851898,388535,23651.222222222223,9398554,601446,0,1,1.0,simulated,1477254749,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[23674, 23674, 23724, 23623, 23724, 23674, 23623, 23623, 23522, 388535]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398554]",0.18435245800355915
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,6,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05007318684110189,836475,777780.8263738758,1.0754636417302348,0.6661645596102693,557230,31027.222222222223,9163475,836525,0,1,1.0,simulated,3748203088,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[31045, 31045, 31085, 31005, 31085, 31045, 31005, 31005, 30925, 557230]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163475]",0.396078582998598
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,6,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13645198688875004,26198,25059.44785667459,1.0454340474633466,0.6032139858004428,15803,1155.0,73752,26248,0,1,1.0,simulated,3445155921,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[1161, 1161, 1173, 1148, 1173, 1161, 1148, 1148, 1122, 15803]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73752]",0.002046458001132123
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,6,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18929983063229433,41845,32976.642231990234,1.2689284647485026,0.6386665073485482,26725,1680.0,58105,41895,0,1,1.0,simulated,1100250951,"[4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0]","[1685, 1685, 1695, 1674, 1695, 1685, 1674, 1674, 1653, 26725]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58105]",0.0030707089899806306
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,6,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11800884595761996,54419,52119.122949772594,1.0441273168092986,0.6146933975265991,33451,1747.3333333333333,195516,54484,0,1,1.0,simulated,4215595544,"[5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 5.0, 5.0, 3.0, 2.0, 3.0, 0.0]","[1764, 1764, 1764, 1749, 1749, 1733, 1733, 1764, 1764, 1733, 1718, 1733, 33451]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195516]",0.004848583004786633
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,6,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16135037829574184,82985,68402.66141806709,1.213183789630754,0.6425378080375972,53321,2472.0,166950,83050,0,1,1.0,simulated,15440694,"[5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 5.0, 5.0, 3.0, 2.0, 3.0, 0.0]","[2485, 2485, 2485, 2473, 2473, 2461, 2461, 2485, 2485, 2461, 2449, 2461, 53321]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166950]",0.009581999998772517
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,6,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0904077359127371,157958,152792.03568165077,1.0338104292890813,0.6292495473480292,99395,3444.8823529411766,841952,158048,0,1,1.0,simulated,2427216658,"[4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 2.0, 5.0, 0.0]","[3452, 3432, 3452, 3452, 3452, 3452, 3473, 3452, 3452, 3432, 3390, 3452, 3452, 3452, 3432, 3411, 3473, 99395]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841952]",0.0345356250036275
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,6,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12181422197380809,229347,199711.916226929,1.1483891614128683,0.6491560822683532,148882,4733.235294117647,770563,229437,0,1,1.0,simulated,488488067,"[4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 2.0, 5.0, 0.0]","[4739, 4723, 4739, 4739, 4739, 4739, 4755, 4739, 4739, 4723, 4690, 4739, 4739, 4739, 4723, 4706, 4755, 148882]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770563]",0.058320500000263564
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,6,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07471888151771441,317234,308517.9841897023,1.0282512406308812,0.6363851289584345,201883,5492.9047619047615,2182656,317344,0,1,1.0,simulated,2772691290,"[4.0, 5.0, 4.0, 5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 2.0, 0.0]","[5495, 5521, 5495, 5521, 5445, 5521, 5521, 5495, 5470, 5495, 5495, 5470, 5495, 5495, 5495, 5521, 5470, 5495, 5521, 5470, 5445, 201883]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2182656]",0.09804799999983516
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,6,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09989688299784907,449557,402280.4279028685,1.1175214323589875,0.652593553209048,293378,7437.0952380952385,2050333,449667,0,1,1.0,simulated,2260969467,"[4.0, 5.0, 4.0, 5.0, 2.0, 5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 2.0, 0.0]","[7439, 7459, 7439, 7459, 7399, 7459, 7459, 7439, 7419, 7439, 7439, 7419, 7439, 7439, 7439, 7459, 7419, 7439, 7459, 7419, 7399, 293378]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2050333]",0.18119329199544154
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,6,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05670556136810506,932402,912124.0448846335,1.0222315760987655,0.644727274287271,601145,10685.709677419354,9067438,932562,0,1,1.0,simulated,1948022381,"[3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 3.0, 1.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0, 5.0, 4.0, 0.0]","[10655, 10689, 10723, 10689, 10689, 10723, 10689, 10723, 10689, 10655, 10689, 10621, 10689, 10689, 10689, 10689, 10723, 10655, 10689, 10723, 10689, 10655, 10587, 10723, 10723, 10587, 10723, 10689, 10689, 10723, 10689, 601145]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067438]",0.48718145801103674
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,6,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07505727267419543,1285346,1186263.2629214055,1.0835250826486726,0.6560723727307667,843280,14260.193548387097,8714494,1285506,0,1,1.0,simulated,3032309494,"[3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 3.0, 1.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0, 5.0, 4.0, 0.0]","[14236, 14263, 14289, 14263, 14263, 14289, 14263, 14289, 14263, 14236, 14263, 14210, 14263, 14263, 14263, 14263, 14289, 14236, 14263, 14289, 14263, 14236, 14183, 14289, 14289, 14183, 14289, 14263, 14263, 14289, 14263, 843280]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714494]",1.0483075419906527
